# amplicon position	effect
76	0.000000000000000000e+00
77	0.000000000000000000e+00
78	0.000000000000000000e+00
79	0.000000000000000000e+00
80	0.000000000000000000e+00
81	0.000000000000000000e+00
82	0.000000000000000000e+00
83	0.000000000000000000e+00
84	0.000000000000000000e+00
85	0.000000000000000000e+00
86	0.000000000000000000e+00
87	0.000000000000000000e+00
88	0.000000000000000000e+00
89	0.000000000000000000e+00
90	0.000000000000000000e+00
91	0.000000000000000000e+00
92	0.000000000000000000e+00
93	0.000000000000000000e+00
94	0.000000000000000000e+00
95	0.000000000000000000e+00
96	0.000000000000000000e+00
97	0.000000000000000000e+00
98	0.000000000000000000e+00
99	0.000000000000000000e+00
100	0.000000000000000000e+00
101	0.000000000000000000e+00
102	0.000000000000000000e+00
103	0.000000000000000000e+00
104	0.000000000000000000e+00
105	0.000000000000000000e+00
106	2.900000000000000000e+01
107	2.900000000000000000e+01
108	0.000000000000000000e+00
109	0.000000000000000000e+00
110	0.000000000000000000e+00
111	0.000000000000000000e+00
112	0.000000000000000000e+00
113	0.000000000000000000e+00
114	1.800000000000000000e+01
115	1.900000000000000000e+01
116	1.000000000000000000e+00
117	0.000000000000000000e+00
118	0.000000000000000000e+00
119	0.000000000000000000e+00
120	0.000000000000000000e+00
121	0.000000000000000000e+00
122	0.000000000000000000e+00
123	0.000000000000000000e+00
124	0.000000000000000000e+00
125	0.000000000000000000e+00
126	0.000000000000000000e+00
127	0.000000000000000000e+00
128	0.000000000000000000e+00
129	0.000000000000000000e+00
130	0.000000000000000000e+00
131	0.000000000000000000e+00
132	0.000000000000000000e+00
133	0.000000000000000000e+00
134	0.000000000000000000e+00
135	0.000000000000000000e+00
136	0.000000000000000000e+00
137	0.000000000000000000e+00
138	0.000000000000000000e+00
139	0.000000000000000000e+00
140	0.000000000000000000e+00
141	0.000000000000000000e+00
142	0.000000000000000000e+00
143	0.000000000000000000e+00
144	6.000000000000000000e+00
145	6.000000000000000000e+00
146	0.000000000000000000e+00
147	0.000000000000000000e+00
148	0.000000000000000000e+00
149	0.000000000000000000e+00
150	0.000000000000000000e+00
151	0.000000000000000000e+00
152	1.000000000000000000e+00
153	1.000000000000000000e+00
154	0.000000000000000000e+00
155	0.000000000000000000e+00
156	3.000000000000000000e+00
157	4.000000000000000000e+00
158	1.000000000000000000e+00
159	1.300000000000000000e+01
160	4.900000000000000000e+01
161	1.902000000000000000e+03
162	1.885000000000000000e+03
163	6.800000000000000000e+01
164	5.200000000000000000e+01
165	1.500000000000000000e+01
166	1.730000000000000000e+02
167	1.670000000000000000e+02
168	1.784000000000000000e+03
169	1.797000000000000000e+03
170	5.500000000000000000e+01
171	7.300000000000000000e+01
172	3.900000000000000000e+01
173	6.000000000000000000e+01
174	6.200000000000000000e+01
175	1.400000000000000000e+01
176	1.400000000000000000e+01
177	2.100000000000000000e+01
178	1.700000000000000000e+01
179	1.743000000000000000e+03
180	1.747000000000000000e+03
181	4.900000000000000000e+01
182	8.400000000000000000e+01
183	4.900000000000000000e+01
184	1.100000000000000000e+01
185	4.500000000000000000e+01
186	4.600000000000000000e+01
187	4.000000000000000000e+00
188	3.000000000000000000e+00
189	2.090000000000000000e+02
190	2.510000000000000000e+02
191	2.020000000000000000e+02
192	1.720000000000000000e+02
193	3.150000000000000000e+02
194	3.030000000000000000e+02
195	8.560000000000000000e+02
196	8.640000000000000000e+02
197	7.200000000000000000e+01
198	1.130000000000000000e+02
199	5.400000000000000000e+01
200	4.000000000000000000e+00
201	2.900000000000000000e+01
202	6.500000000000000000e+01
203	8.650000000000000000e+02
204	8.290000000000000000e+02
205	6.100000000000000000e+01
206	6.200000000000000000e+01
207	2.000000000000000000e+00
208	1.400000000000000000e+01
209	1.300000000000000000e+01
210	1.200000000000000000e+01
211	2.200000000000000000e+01
212	3.300000000000000000e+01
213	2.300000000000000000e+01
214	0.000000000000000000e+00
215	1.900000000000000000e+01
216	2.400000000000000000e+01
217	8.000000000000000000e+00
218	3.000000000000000000e+00
219	2.200000000000000000e+01
220	2.700000000000000000e+01
221	7.000000000000000000e+00
222	2.000000000000000000e+00
223	2.000000000000000000e+00
224	4.000000000000000000e+00
225	2.000000000000000000e+01
226	2.100000000000000000e+01
227	1.600000000000000000e+01
228	6.250000000000000000e+02
229	6.120000000000000000e+02
230	3.000000000000000000e+00
231	1.100000000000000000e+01
232	8.000000000000000000e+00
233	2.000000000000000000e+00
234	2.000000000000000000e+00
235	3.000000000000000000e+00
236	3.000000000000000000e+00
237	2.000000000000000000e+00
238	5.400000000000000000e+01
239	5.700000000000000000e+01
240	5.000000000000000000e+00
241	0.000000000000000000e+00
242	5.000000000000000000e+00
243	2.740000000000000000e+02
244	2.690000000000000000e+02
245	3.000000000000000000e+00
246	4.000000000000000000e+00
247	1.000000000000000000e+00
248	0.000000000000000000e+00
249	2.000000000000000000e+00
250	1.940000000000000000e+02
251	3.390000000000000000e+02
252	1.490000000000000000e+02
253	2.000000000000000000e+00
254	3.600000000000000000e+02
