# amplicon position	effect
88	0.000000000000000000e+00
89	0.000000000000000000e+00
90	0.000000000000000000e+00
91	0.000000000000000000e+00
92	0.000000000000000000e+00
93	0.000000000000000000e+00
94	0.000000000000000000e+00
95	0.000000000000000000e+00
96	0.000000000000000000e+00
97	0.000000000000000000e+00
98	0.000000000000000000e+00
99	0.000000000000000000e+00
100	0.000000000000000000e+00
101	0.000000000000000000e+00
102	0.000000000000000000e+00
103	0.000000000000000000e+00
104	0.000000000000000000e+00
105	0.000000000000000000e+00
106	0.000000000000000000e+00
107	0.000000000000000000e+00
108	0.000000000000000000e+00
109	0.000000000000000000e+00
110	0.000000000000000000e+00
111	0.000000000000000000e+00
112	0.000000000000000000e+00
113	0.000000000000000000e+00
114	0.000000000000000000e+00
115	0.000000000000000000e+00
116	0.000000000000000000e+00
117	0.000000000000000000e+00
118	0.000000000000000000e+00
119	0.000000000000000000e+00
120	0.000000000000000000e+00
121	0.000000000000000000e+00
122	0.000000000000000000e+00
123	0.000000000000000000e+00
124	0.000000000000000000e+00
125	0.000000000000000000e+00
126	0.000000000000000000e+00
127	0.000000000000000000e+00
128	0.000000000000000000e+00
129	5.600000000000000000e+01
130	5.600000000000000000e+01
131	5.600000000000000000e+01
132	5.600000000000000000e+01
133	5.600000000000000000e+01
134	5.600000000000000000e+01
135	5.600000000000000000e+01
136	5.600000000000000000e+01
137	5.600000000000000000e+01
138	3.766666666666666430e+01
139	5.600000000000000000e+01
140	5.600000000000000000e+01
141	5.600000000000000000e+01
142	5.600000000000000000e+01
143	5.600000000000000000e+01
144	5.600000000000000000e+01
145	5.600000000000000000e+01
146	5.600000000000000000e+01
147	5.600000000000000000e+01
148	5.600000000000000000e+01
149	5.600000000000000000e+01
150	5.600000000000000000e+01
151	5.600000000000000000e+01
152	5.600000000000000000e+01
153	5.600000000000000000e+01
154	5.600000000000000000e+01
155	5.600000000000000000e+01
156	5.600000000000000000e+01
157	5.600000000000000000e+01
158	5.600000000000000000e+01
159	5.600000000000000000e+01
160	5.600000000000000000e+01
161	5.600000000000000000e+01
162	5.600000000000000000e+01
163	5.600000000000000000e+01
164	5.600000000000000000e+01
165	5.600000000000000000e+01
166	5.600000000000000000e+01
167	5.600000000000000000e+01
168	5.600000000000000000e+01
169	5.500000000000000000e+01
170	5.500000000000000000e+01
171	5.500000000000000000e+01
172	5.500000000000000000e+01
173	5.500000000000000000e+01
174	5.500000000000000000e+01
175	5.500000000000000000e+01
176	5.500000000000000000e+01
177	5.500000000000000000e+01
178	5.500000000000000000e+01
179	5.500000000000000000e+01
180	5.700000000000000000e+01
181	5.700000000000000000e+01
182	5.700000000000000000e+01
183	5.700000000000000000e+01
184	5.700000000000000000e+01
185	5.700000000000000000e+01
186	5.700000000000000000e+01
187	5.700000000000000000e+01
188	5.700000000000000000e+01
189	5.700000000000000000e+01
190	5.300000000000000000e+01
191	5.300000000000000000e+01
192	5.300000000000000000e+01
193	5.300000000000000000e+01
194	5.300000000000000000e+01
195	5.300000000000000000e+01
196	5.300000000000000000e+01
197	5.300000000000000000e+01
198	5.300000000000000000e+01
199	5.300000000000000000e+01
200	5.300000000000000000e+01
201	5.300000000000000000e+01
202	5.300000000000000000e+01
203	5.300000000000000000e+01
204	5.300000000000000000e+01
205	5.300000000000000000e+01
206	5.300000000000000000e+01
207	5.300000000000000000e+01
208	5.300000000000000000e+01
209	5.300000000000000000e+01
210	5.300000000000000000e+01
211	5.300000000000000000e+01
212	5.300000000000000000e+01
213	5.300000000000000000e+01
214	5.300000000000000000e+01
215	5.300000000000000000e+01
216	5.300000000000000000e+01
217	5.300000000000000000e+01
218	5.300000000000000000e+01
219	5.300000000000000000e+01
220	5.300000000000000000e+01
221	5.300000000000000000e+01
222	0.000000000000000000e+00
223	0.000000000000000000e+00
224	0.000000000000000000e+00
225	0.000000000000000000e+00
226	0.000000000000000000e+00
227	0.000000000000000000e+00
228	0.000000000000000000e+00
229	0.000000000000000000e+00
230	0.000000000000000000e+00
231	0.000000000000000000e+00
232	0.000000000000000000e+00
233	0.000000000000000000e+00
234	0.000000000000000000e+00
235	0.000000000000000000e+00
236	0.000000000000000000e+00
237	0.000000000000000000e+00
238	0.000000000000000000e+00
239	0.000000000000000000e+00
240	0.000000000000000000e+00
241	0.000000000000000000e+00
242	0.000000000000000000e+00
243	0.000000000000000000e+00
244	0.000000000000000000e+00
245	0.000000000000000000e+00
246	0.000000000000000000e+00
247	0.000000000000000000e+00
248	0.000000000000000000e+00
249	0.000000000000000000e+00
250	0.000000000000000000e+00
251	0.000000000000000000e+00
252	0.000000000000000000e+00
253	0.000000000000000000e+00
254	0.000000000000000000e+00
255	0.000000000000000000e+00
256	0.000000000000000000e+00
257	0.000000000000000000e+00
258	2.000000000000000000e+00
259	2.000000000000000000e+00
260	0.000000000000000000e+00
261	0.000000000000000000e+00
262	0.000000000000000000e+00
263	0.000000000000000000e+00
264	0.000000000000000000e+00
265	0.000000000000000000e+00
266	0.000000000000000000e+00
267	0.000000000000000000e+00
268	0.000000000000000000e+00
269	0.000000000000000000e+00
270	0.000000000000000000e+00
271	0.000000000000000000e+00
